foodName,Type,Country,Region,Ingredient,Calorie,imgUrl,Description
Gratin dauphinois,pommes de terre dauphinoisepotatoes à la dauphinoisegratin de pommes à la dauphinoisedauphinois potatoes,France,Dauphiné,"potatoes, milk and cream",,//upload.wikimedia.org/wikipedia/commons/thumb/2/2a/Gratin_dauphinois.jpg/280px-Gratin_dauphinois.jpg,
Bean salad,"Three Bean Salad, Four Bean Salad, etc.",,,"Beans (green beans, yellow wax beans), chickpeas,  kidney beans, onions, peppers or other vegetables",,//upload.wikimedia.org/wikipedia/en/thumb/9/99/Question_book-new.svg/50px-Question_book-new.svg.png,"Bean salad is a common cold salad composed of various cooked beans – green beans, yellow wax beans,  chickpeas, kidney beans, to name a few – and typically fresh raw onions, peppers, and/or other vegetables, tossed in a vinaigrette or vinegar,[1] and characteristically sweetened with sugar.[2]"
Caesar salad,Hors d'oeuvreMulticourse meal,Mexico,"Tijuana, Baja California","Romaine lettuce, croutons, Parmesan cheese, lemon juice, olive oil, egg, Worcestershire sauce, anchovies, Dijon mustard, black pepper",,//upload.wikimedia.org/wikipedia/commons/thumb/2/23/Caesar_salad_%282%29.jpg/220px-Caesar_salad_%282%29.jpg,"A Caesar salad (also spelled Cesar and Cesare) is a green salad of romaine lettuce and croutons dressed with lemon juice (or lime juice), olive oil, egg, Worcestershire sauce, anchovies, garlic, Dijon mustard, Parmesan cheese, and black pepper."
Chicken salad,Salad or sandwich,,,Chicken,,//upload.wikimedia.org/wikipedia/commons/thumb/4/42/Flickr_sa_ku_ra_10556400--Chicken_salad.jpg/250px-Flickr_sa_ku_ra_10556400--Chicken_salad.jpg,"Chicken salad is any salad with chicken as a main ingredient. Other common ingredients may include mayonnaise, hard-boiled egg, celery, onion, pepper, pickles (or pickle relish) and a variety of mustards."
Cobb salad,Salad,United States,California,"Salad greens  (iceberg lettuce, watercress, endive, Romaine lettuce), tomatoes, bacon, chicken breast, hard-boiled eggs, avocado, chives, blue cheese, red-wine vinaigrette.",,//upload.wikimedia.org/wikipedia/commons/thumb/a/a6/Brown_Derby_Cobb_Salad_%282440195933%29.jpg/270px-Brown_Derby_Cobb_Salad_%282440195933%29.jpg,"The Cobb salad is a main-dish American garden salad typically made with chopped salad greens (iceberg lettuce, watercress, endives and romaine lettuce), tomato, crisp bacon, fried chicken breast, hard-boiled eggs, avocado, chives, blue cheese, and red-wine vinaigrette.[1][2]"
Coleslaw,Slaw,Netherlands[1],,"Fine shredded raw cabbage; vinaigrette (acetic acid (vinegar essence) or vinegar, vegetable oil, salt) or mayonnaise and salad cream",,//upload.wikimedia.org/wikipedia/commons/thumb/4/47/Sound-icon.svg/20px-Sound-icon.svg.png,"Coleslaw (from the Dutch term koolsla meaning 'cabbage salad'), also known as cole slaw, ""New England Salad"", or simply slaw, is a side dish consisting primarily of finely shredded raw cabbage[2] with a salad dressing, commonly either vinaigrette or mayonnaise. Coleslaw prepared with vinaigrette may benefit from the long lifespan granted by pickling.[3]"
Cookie salad,Salad,United States,Midwest,"Fudge stripe shortbread cookies, vanilla pudding, whipped cream, mandarin oranges",,//upload.wikimedia.org/wikipedia/commons/thumb/2/26/Cookie_salad.jpg/300px-Cookie_salad.jpg,"Cookie salad is a dessert salad from the U.S. states of Minnesota and North Dakota made with buttermilk, vanilla pudding, whipped cream, mandarin oranges, and fudge stripe shortbread cookies.[1][2][3] It is popular with children and for potlucks.[3]  Berries can also be added.[3] The salad is also prepared in other areas of the Midwestern United States.[4]"
Egg salad,Salad,,,"Eggs, mayonnaise, spices, herbs",,//upload.wikimedia.org/wikipedia/commons/thumb/6/65/Egg_salad_sandwich.jpg/250px-Egg_salad_sandwich.jpg,"Egg salad is a dish made primarily of chopped hard-boiled or scrambled eggs, mustard, and mayonnaise, often including other ingredients such as celery."
Fruit salad,"Fruit cocktail, fruit cup",,,"Fruit, fruit juice or syrup",,//upload.wikimedia.org/wikipedia/commons/thumb/7/74/Fruktsallad_%28Fruit_salad%29.jpg/250px-Fruktsallad_%28Fruit_salad%29.jpg,"Fruit salad is a dish consisting of various kinds of fruit, sometimes served in a liquid, either their own juices or a syrup.  In different forms, fruit salad can be served as an appetizer, a side salad, or a dessert.  When served as an appetizer or dessert, a fruit salad is sometimes known as a fruit cocktail (often connoting a canned product), or fruit cup (when served in a small container)."
Garden salad,"Pieces of vegetables, fruits, meat, eggs, or grains mixed with a sauce.",,,"Pieces of vegetables, fruits, meat, eggs, or grains mixed with a sauce.",,//upload.wikimedia.org/wikipedia/commons/thumb/9/94/Salad_platter.jpg/220px-Salad_platter.jpg,
Greek salad,Greece,Greece,,"Tomatoes, cucumbers, onions, feta cheese, olives (usually Kalamata olives), salt, oregano, olive oil",,//upload.wikimedia.org/wikipedia/commons/thumb/f/f2/Greece_Food_Horiatiki.JPG/250px-Greece_Food_Horiatiki.JPG,"Greek salad or horiatiki salad (Greek: χωριάτικη σαλάτα[a] or θερινή σαλάτα[b]) is a popular salad in Greek cuisine generally made with pieces of tomatoes, cucumbers, onion, feta cheese (usually served as a slice on top of the other ingredients), and olives (typically Kalamata olives) and dressed with salt, pepper, Greek oregano, and olive oil. Common additions include green bell pepper slices or caper berries (especially on the Dodecanese islands). Greek salad is often imagined as a farmer's breakfast or lunch, as its ingredients resemble those that a Greek farmer might have on hand.[1]"
Ham salad,Salad or spread,"North America, Great Britain","American South, American Midwest","Ham
mayonnaise or salad dressing",,//upload.wikimedia.org/wikipedia/commons/thumb/8/82/Ham_Salad_Sandwich_%2839117585832%29.jpg/220px-Ham_Salad_Sandwich_%2839117585832%29.jpg,"Ham salad is a traditional Anglo-American salad. Ham salad resembles chicken salad, egg salad, and tuna salad (as well as starch-based salads like potato salad, macaroni salad, and pea salad): the primary ingredient, ham, is mixed with smaller amounts of chopped vegetables or relishes, and the whole is bound with liberal amounts of a mayonnaise,[1] salad cream, or other similar style of salad dressing, such as Miracle Whip.[2]"
Poke salad,,,,,,//upload.wikimedia.org/wikipedia/commons/thumb/9/99/Wiktionary-logo-en-v2.svg/40px-Wiktionary-logo-en-v2.svg.png,"Poke, Poke salad, poke salat, or poke sallet may refer to:"
Salat avocado,670 kJ (160 kcal),,,,,//upload.wikimedia.org/wikipedia/en/thumb/1/1b/Semi-protection-shackle.svg/20px-Semi-protection-shackle.svg.png,
Taco salad,Taco bowl,USA,Texas,"Tortilla, meat, iceberg lettuce, tomatoes, Cheddar cheese, sour cream, guacamole, salsa",,//upload.wikimedia.org/wikipedia/commons/thumb/c/cd/Flickr_jeffk_38941161--Taco_salad.jpg/220px-Flickr_jeffk_38941161--Taco_salad.jpg,A taco salad is a Tex-Mex dish that combines ingredients used in  Tex-Mex tacos. The dish originated in Texas during the 1960s. [1][2][3]
California roll,カリフォルニアロール (kariforunia rōru),"Canada, United States",North America,"Rice, cucumber, crab meat or imitation crab, and avocado","1 serving (2 pieces), 129[1] ",//upload.wikimedia.org/wikipedia/commons/thumb/9/9f/California_Sushi_%2826571101885%29.jpg/220px-California_Sushi_%2826571101885%29.jpg,"A California roll or California maki is a makizushi sushi roll that is usually rolled inside-out, and containing cucumber, crab or imitation crab, and avocado. Sometimes crab salad is substituted for the crab stick, and often the outer layer of rice in an inside-out roll (uramaki) is sprinkled with toasted sesame seeds or roe such as tobiko from flying fish."
Cinnamon roll,"Cinnamon bun, cinnamon swirl, cinnamon Danish, cinnamon snail",Sweden and Denmark[citation needed],Northern Europe,"Flour, cinnamon, sugar, and butter",,//upload.wikimedia.org/wikipedia/commons/thumb/3/3a/Kanelbulle.jpg/250px-Kanelbulle.jpg,
Fig Roll,Pastry,,,Fig paste,,//upload.wikimedia.org/wikipedia/commons/thumb/e/e0/Fig_rolls_%28homemade%29.jpg/220px-Fig_rolls_%28homemade%29.jpg,The fig roll or fig bar is a cookie or biscuit consisting of a rolled cake or pastry filled with fig paste.
Sausage roll,Pastry,,,"Puff pastry, sausage meat",,//upload.wikimedia.org/wikipedia/commons/thumb/8/86/Sausage-rolls.jpg/250px-Sausage-rolls.jpg,
Bacon and egg pie,Egg and Bacon pie,Australia,,"Shortcrust or other base crust, bacon, eggs, peas",,//upload.wikimedia.org/wikipedia/commons/thumb/3/3b/Bacon%26egg_pie.jpg/220px-Bacon%26egg_pie.jpg,"The bacon and egg pie is a savoury pie consisting of a crust containing bacon, egg and sometimes onion, mushrooms, bell peppers, peas, tomato, fresh herbs and cheese. Bacon and egg pie may be served with ketchup, which can be combined with Worcestershire sauce and drizzled over the filling before the pie is baked[1] and some versions have a rising agent such as baking powder mixed into the egg to make a fluffier filling."
Bacon explosion,Meat,United States,Kansas City,"Bacon, sausage","5,000+ ",//upload.wikimedia.org/wikipedia/en/thumb/9/94/Symbol_support_vote.svg/19px-Symbol_support_vote.svg.png,
Clams casino,United States,United States,Rhode Island,"clam, breadcrumbs and bacon",,//upload.wikimedia.org/wikipedia/commons/thumb/0/0b/Clams_casino.jpg/220px-Clams_casino.jpg,"Clams casino is a clam ""on the halfshell"" dish with breadcrumbs and bacon.[1] Green peppers are also a common ingredient.[2]"
Club sandwich,Clubhouse sandwich,United States,,"Toasted bread, turkey/chicken, bacon, lettuce, tomato, mayonnaise",,//upload.wikimedia.org/wikipedia/commons/thumb/4/4f/Club_sandwich.png/220px-Club_sandwich.png,
Beef Wellington,,,,,,//upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Beef_Wellington_2019.jpg/220px-Beef_Wellington_2019.jpg,
Bitterballen,Snack,Netherlands,Northwestern Europe,"Beef or veal (minced or chopped), beef broth, butter, flour for thickening, parsley, salt and pepper",,//upload.wikimedia.org/wikipedia/commons/thumb/8/89/Bitterballen_mosterd_mayo.jpg/250px-Bitterballen_mosterd_mayo.jpg,"Bitterballen (plural of bitterbal) are a Dutch meat-based snack, made by making a very thick stew thickened with roux and beef stock and generously loaded with meat, refrigerating the stew until it firms, and then rolling the thick mixture into balls which then get breaded and fried. Seasonings in the base stew usually include onions, salt and pepper, parsley and nutmeg. Most recipes include nutmeg and there are also variations using curry powder or that add in finely chopped vegetables such as carrot.[1][2] The ingredients are combined and cooked, then refrigerated for the mixture to firm up. Once firm, the filling is rolled into balls roughly 3 to 4 cm in diameter,[3] then battered in a breadcrumb and egg mixture and deep-fried. They are typically served with a ramekin or small bowl of mustard for dipping. They are eaten in Suriname, the Netherlands Antilles,[4] the Netherlands, Belgium, and to some degree in Indonesia."
Beefsteak,,,,,,//upload.wikimedia.org/wikipedia/commons/thumb/a/a5/Beef_steak_%2811888070325%29.jpg/220px-Beef_steak_%2811888070325%29.jpg,
Cheeseburger,Main course,United States,,"Ground beef patty, cheese, bun",,//upload.wikimedia.org/wikipedia/commons/thumb/b/bd/Cheeseburger_with_fries.jpg/300px-Cheeseburger_with_fries.jpg,
Galbi,"Galbi-gui, grilled ribs",Korea,East Asia,Beef short ribs or pork spare ribs,,//upload.wikimedia.org/wikipedia/commons/thumb/f/f6/Galbi_with_bamboo_leaves.jpg/220px-Galbi_with_bamboo_leaves.jpg,"Galbi[1] (갈비), galbi-gui[1] (갈비구이), or grilled ribs[1] is a type of gui (grilled dish) in Korean cuisine. ""Galbi"" is the Korean word for ""rib"", and the dish is usually made with beef short ribs. When pork spareribs or another meat is used instead, the dish is named accordingly. Galbi is served raw, then cooked on tabletop grills usually by the diners themselves.[2] The dish may be marinated in a sweet and savory sauce usually containing soy sauce, garlic, and sugar. Both non-marinated and marinated galbi are often featured in Korean barbecue.[3]"
Meatball,,,,,,//upload.wikimedia.org/wikipedia/commons/thumb/c/cb/Soup_with_meatballs-01.jpg/220px-Soup_with_meatballs-01.jpg,"A meatball is ground meat rolled into a small ball, sometimes along with other ingredients, such as bread crumbs, minced onion, eggs, butter, and seasoning.[1] Meatballs are cooked by frying, baking, steaming, or braising in sauce. There are many types of meatballs using different types of meats and spices. The term is sometimes extended to meatless versions based on vegetables or fish; the latter are commonly known as fishballs."
Bakkwa,Rougan,China,Fujian,Dried meat,,//upload.wikimedia.org/wikipedia/commons/thumb/4/47/Sound-icon.svg/20px-Sound-icon.svg.png,"Bakkwa, also known as rougan, is a Chinese salty-sweet dried meat product similar to jerky."
Crispy pata,Main course,Philippines,,Deep fried pig trotters or knuckles served with a soy-vinegar dip,,//upload.wikimedia.org/wikipedia/commons/thumb/1/1d/Patio_Filipino_crispy_pata.JPG/220px-Patio_Filipino_crispy_pata.JPG,Crispy pata[1] is a Filipino dish consisting of deep fried pig trotters or knuckles[2] served with a soy-vinegar dip.[3] It can be served as party fare or an everyday dish. Many restaurants serve boneless pata as a specialty. The dish is quite similar to the German Schweinshaxe.
Eisbein,,,,,,//upload.wikimedia.org/wikipedia/en/thumb/9/99/Question_book-new.svg/50px-Question_book-new.svg.png,"Eisbein (literally: ""ice leg"") is a German culinary dish of pickled ham hock, usually cured and slightly boiled. The word probably comes from high german via the Latin term ischia used in medicine and hunting for the hip joint. In Southern parts of Germany, the common preparation is known as Schweinshaxe, and it is usually roasted. The Polish dish golonka or golonko and Swedish dish fläsklägg med rotmos are very similar, alternatively grilled on a barbecue; another similar dish is the Swiss Wädli and the Austrian Stelze."
Goetta,Sausage or Mush,Cincinnati metropolitan area,,Pinhead oats; pork and/or beef,180 ,//upload.wikimedia.org/wikipedia/commons/thumb/0/0d/Goetta_at_Price_Hill_Chili_-_Cincinnati%2C_Ohio.jpg/220px-Goetta_at_Price_Hill_Chili_-_Cincinnati%2C_Ohio.jpg,"Goetta (/ˈɡɛtə/)[1] is a meat-and-grain sausage or mush[2] of German inspiration that is popular in Metro Cincinnati. It is primarily composed of ground meat (pork, or sausage and beef), pin-head oats and spices.[3] It was originally a dish meant to stretch out servings of meat over several meals to conserve money,[4] and is a similar dish to scrapple and livermush, both also developed by German immigrants.[5]"
Jambonneau,France,France,,Leg of pork or ham,,//upload.wikimedia.org/wikipedia/commons/thumb/0/0f/Jamboneau_laqu%C3%A9_au_miel.jpg/220px-Jamboneau_laqu%C3%A9_au_miel.jpg,"Jambonneau is a French culinary term for the knuckle end of a leg of pork or ham. It is consumed fresh, salted or smoked. In addition, after braising or  poaching, jambonneau is traditionally served with sauerkraut or used in soups.[1]"
